,FIPS,Name,State
3039,54095,Tyler,WV
3040,54097,Upshur,WV
3041,54099,Wayne,WV
3042,54101,Webster,WV
3043,54103,Wetzel,WV
3044,54105,Wirt,WV
3045,54107,Wood,WV
3046,54109,Wyoming,WV
3047,55001,Adams,WI
3048,55003,Ashland,WI
3049,55005,Barron,WI
3050,55007,Bayfield,WI
3051,55009,Brown,WI
3052,55011,Buffalo,WI
3053,55013,Burnett,WI
3054,55015,Calumet,WI
3055,55017,Chippewa,WI
3056,55019,Clark,WI
3057,55021,Columbia,WI
3058,55023,Crawford,WI
3059,55025,Dane,WI
3060,55027,Dodge,WI
3061,55029,Door,WI
3062,55031,Douglas,WI
3063,55033,Dunn,WI
3064,55035,Eau Claire,WI
3065,55037,Florence,WI
3066,55039,Fond du Lac,WI
3067,55041,Forest,WI
3068,55043,Grant,WI
3069,55045,Green,WI
3070,55047,Green Lake,WI
3071,55049,Iowa,WI
3072,55051,Iron,WI
3073,55053,Jackson,WI
3074,55055,Jefferson,WI
3075,55057,Juneau,WI
3076,55059,Kenosha,WI
3077,55061,Kewaunee,WI
3078,55063,La Crosse,WI
3079,55065,Lafayette,WI
3080,55067,Langlade,WI
3081,55069,Lincoln,WI
3082,55071,Manitowoc,WI
3083,55073,Marathon,WI
3084,55075,Marinette,WI
3085,55077,Marquette,WI
3086,55078,Menominee,WI
3087,55079,Milwaukee,WI
3088,55081,Monroe,WI
3089,55083,Oconto,WI
3090,55085,Oneida,WI
3091,55087,Outagamie,WI
3092,55089,Ozaukee,WI
3093,55091,Pepin,WI
3094,55093,Pierce,WI
3095,55095,Polk,WI
3096,55097,Portage,WI
3097,55099,Price,WI
3098,55101,Racine,WI
3099,55103,Richland,WI
3100,55105,Rock,WI
3101,55107,Rusk,WI
3102,55109,St Croix,WI
3103,55111,Sauk,WI
3104,55113,Sawyer,WI
3105,55115,Shawano,WI
3106,55117,Sheboygan,WI
3107,55119,Taylor,WI
3108,55121,Trempealeau,WI
3109,55123,Vernon,WI
3110,55125,Vilas,WI
3111,55127,Walworth,WI
3112,55129,Washburn,WI
3113,55131,Washington,WI
3114,55133,Waukesha,WI
3115,55135,Waupaca,WI
3116,55137,Waushara,WI
3117,55139,Winnebago,WI
3118,55141,Wood,WI
3119,56001,Albany,WY
3120,56003,Big Horn,WY
3121,56005,Campbell,WY
3122,56007,Carbon,WY
3123,56009,Converse,WY
3124,56011,Crook,WY
3125,56013,Fremont,WY
3126,56015,Goshen,WY
3127,56017,Hot Springs,WY
3128,56019,Johnson,WY
3129,56021,Laramie,WY
3130,56023,Lincoln,WY
3131,56025,Natrona,WY
3132,56027,Niobrara,WY
3133,56029,Park,WY
3134,56031,Platte,WY
3135,56033,Sheridan,WY
3136,56035,Sublette,WY
3137,56037,Sweetwater,WY
3138,56039,Teton,WY
3139,56041,Uinta,WY
3140,56043,Washakie,WY
3141,56045,Weston,WY
3142,60010,Unknown,AS
3143,60020,Manua,AS
3144,60020,Ofu,AS
3145,60020,Olosega,AS
3146,60050,Tutuila,AS
3147,66010,Cocos Island,MP
3148,66010,Guam,GU
3149,69100,Rota,MP
3150,69110,Saipan,MP
3151,69120,Aguijan,MP
3152,69120,Tinian,MP
3153,72001,Adjuntas,PR
3154,72003,Aguada,PR
3155,72005,Aguadilla,PR
3156,72007,Aguas Buenas,PR
3157,72009,Aibonito,PR
3158,72011,Anasco,PR
3159,72013,Arecibo,PR
3160,72015,Arroyo,PR
3161,72017,Barceloneta,PR
3162,72019,Barranquitas,PR
3163,72021,Bayamon,PR
3164,72023,Cabo Rojo,PR
3165,72025,Caguas,PR
3166,72027,Camuy,PR
3167,72029,Canovanas,PR
3168,72031,Carolina,PR
3169,72033,Catano,PR
3170,72035,Cayey,PR
3171,72037,Ceiba,PR
3172,72041,Cidra,PR
3173,72043,Coamo,PR
3174,72045,Comerio,PR
3175,72047,Corozal,PR
3176,72049,Culebra,PR
3177,72051,Dorado,PR
3178,72053,Fajardo,PR
3179,72054,Florida,PR
3180,72055,Guanica,PR
3181,72057,Guayama,PR
3182,72059,Guayanilla,PR
3183,72061,Guaynabo,PR
3184,72063,Gurabo,PR
3185,72065,Hatillo,PR
3186,72067,Hormigueros,PR
3187,72071,Isabela,PR
3188,72073,Jayuya,PR
3189,72075,Juana Diaz,PR
3190,72077,Juncos,PR
3191,72079,Lajas,PR
3192,72081,Lares,PR
3193,72083,Las Marias,PR
3194,72085,Las Piedras,PR
3195,72087,Loiza,PR
3196,72089,Luquillo,PR
3197,72091,Manati,PR
3198,72093,Maricao,PR
3199,72095,Maunabo,PR
3200,72097,Mayaguez,PR
3201,72099,Moca,PR
3202,72101,Morovis,PR
3203,72103,Nabuabo,PR
3204,72105,Naranjito,PR
3205,72107,Orocovis,PR
3206,72109,Patillas,PR
3207,72111,Penuelas,PR
3208,72113,Ponce,PR
3209,72115,Quebradillas,PR
3210,72117,Rincon,PR
3211,72119,Rio Grande,PR
3212,72121,Sabana Grande,PR
3213,72123,Salinas,PR
3214,72125,San German,PR
3215,72127,San Juan,PR
3216,72129,San Lorenzo,PR
3217,72131,San Sabastian,PR
3218,72133,Santa Isabel,PR
3219,72135,Toa Alta,PR
3220,72137,Toa Baja,PR
3221,72139,Trujillo Alto,PR
3222,72141,Utuado,PR
3223,72143,Vega Alta,PR
3224,72145,Vega Baja,PR
3225,72147,Vieques,PR
3226,72149,Villalba,PR
3227,72151,Yabucoa,PR
3228,72153,Yauco,PR
3229,78010,St. Croix,VI
3230,78020,St. John,VI
3231,78030,St. Thomas,VI
